county,date,est_new_infections,est_population,daily_infection_rate,severe
Modoc,2020-05-26,0,8841,0.0,0
Modoc,2020-05-27,0,8841,0.0,0
Modoc,2020-05-28,0,8841,0.0,0
Modoc,2020-05-29,0,8841,0.0,0
Modoc,2020-05-30,0,8841,0.0,0
Modoc,2020-05-31,0,8841,0.0,0
Modoc,2020-06-01,0,8841,0.0,0
Modoc,2020-06-02,0,8841,0.0,0
Modoc,2020-06-03,0,8841,0.0,0
Modoc,2020-06-04,0,8841,0.0,0
Modoc,2020-06-05,0,8841,0.0,0
Modoc,2020-06-06,0,8841,0.0,0
Modoc,2020-06-07,0,8841,0.0,0
Modoc,2020-06-08,0,8841,0.0,0
Modoc,2020-06-09,0,8841,0.0,0
Modoc,2020-06-10,0,8841,0.0,0
Modoc,2020-06-11,0,8841,0.0,0
Modoc,2020-06-12,0,8841,0.0,0
Modoc,2020-06-13,0,8841,0.0,0
Modoc,2020-06-14,0,8841,0.0,0
Modoc,2020-06-15,0,8841,0.0,0
Modoc,2020-06-16,0,8841,0.0,0
Modoc,2020-06-17,0,8841,0.0,0
Modoc,2020-06-18,0,8841,0.0,0
Modoc,2020-06-19,0,8841,0.0,0
Modoc,2020-06-20,0,8841,0.0,0
Mono,2020-05-10,0,14444,0.0,0
Mono,2020-05-11,0,14444,0.0,0
Mono,2020-05-12,0,14444,0.0,0
Mono,2020-05-13,0,14444,0.0,0
Mono,2020-05-14,0,14444,0.0,0
Mono,2020-05-15,0,14444,0.0,0
Mono,2020-05-16,0,14444,0.0,0
Mono,2020-05-17,0,14444,0.0,0
Mono,2020-05-18,0,14444,0.0,0
Mono,2020-05-19,0,14444,0.0,0
Mono,2020-05-20,0,14444,0.0,0
Mono,2020-05-21,0,14444,0.0,0
Mono,2020-05-22,0,14444,0.0,0
Mono,2020-05-23,0,14444,0.0,0
Mono,2020-05-24,0,14444,0.0,0
Mono,2020-05-25,0,14444,0.0,0
Mono,2020-05-26,0,14444,0.0,0
Mono,2020-05-27,0,14444,0.0,0
Mono,2020-05-28,0,14444,0.0,0
Mono,2020-05-29,0,14444,0.0,0
Mono,2020-05-30,0,14444,0.0,0
Mono,2020-05-31,0,14444,0.0,0
Mono,2020-06-01,0,14444,0.0,0
Mono,2020-06-02,0,14444,0.0,0
Mono,2020-06-03,0,14444,0.0,0
Mono,2020-06-04,0,14444,0.0,0
Mono,2020-06-05,0,14444,0.0,0
Mono,2020-06-06,0,14444,0.0,0
Mono,2020-06-07,0,14444,0.0,0
Mono,2020-06-08,0,14444,0.0,0
Mono,2020-06-09,0,14444,0.0,0
Mono,2020-06-10,0,14444,0.0,0
Mono,2020-06-11,0,14444,0.0,0
Mono,2020-06-12,0,14444,0.0,0
Mono,2020-06-13,0,14444,0.0,0
Mono,2020-06-14,0,14444,0.0,0
Mono,2020-06-15,0,14444,0.0,0
Mono,2020-06-16,0,14444,0.0,0
Mono,2020-06-17,0,14444,0.0,0
Mono,2020-06-18,0,14444,0.0,0
Mono,2020-06-19,0,14444,0.0,0
Mono,2020-06-20,0,14444,0.0,0
Monterey,2020-05-10,39,434061,0.8984912258876057,0
Monterey,2020-05-11,39,434061,0.8984912258876057,0
Monterey,2020-05-12,43,434061,0.9906441721324882,0
Monterey,2020-05-13,43,434061,0.9906441721324882,0
Monterey,2020-05-14,47,434061,1.082797118377371,1
Monterey,2020-05-15,49,434061,1.1288735914998123,1
Monterey,2020-05-16,48,434061,1.1058353549385915,1
Monterey,2020-05-17,45,434061,1.0367206452549296,1
Monterey,2020-05-18,44,434061,1.013682408693709,1
Monterey,2020-05-19,47,434061,1.082797118377371,1
Monterey,2020-05-20,45,434061,1.0367206452549296,1
Monterey,2020-05-21,44,434061,1.013682408693709,1
Monterey,2020-05-22,45,434061,1.0367206452549296,1
Monterey,2020-05-23,43,434061,0.9906441721324882,0
Monterey,2020-05-24,46,434061,1.0597588818161503,1
Monterey,2020-05-25,45,434061,1.0367206452549296,1
Monterey,2020-05-26,40,434061,0.9215294624488263,0
Monterey,2020-05-27,42,434061,0.9676059355712676,0
Monterey,2020-05-28,46,434061,1.0597588818161503,1
Monterey,2020-05-29,39,434061,0.8984912258876057,0
Monterey,2020-05-30,42,434061,0.9676059355712676,0
Monterey,2020-05-31,43,434061,0.9906441721324882,0
Monterey,2020-06-01,43,434061,0.9906441721324882,0
Monterey,2020-06-02,44,434061,1.013682408693709,1
Monterey,2020-06-03,42,434061,0.9676059355712676,0
Monterey,2020-06-04,42,434061,0.9676059355712676,0
Monterey,2020-06-05,39,434061,0.8984912258876057,0
Monterey,2020-06-06,38,434061,0.875452989326385,0
Monterey,2020-06-07,42,434061,0.9676059355712676,0
Monterey,2020-06-08,40,434061,0.9215294624488263,0
Monterey,2020-06-09,41,434061,0.944567699010047,0
Monterey,2020-06-10,40,434061,0.9215294624488263,0
Monterey,2020-06-11,41,434061,0.944567699010047,0
Monterey,2020-06-12,41,434061,0.944567699010047,0
Monterey,2020-06-13,41,434061,0.944567699010047,0
Monterey,2020-06-14,43,434061,0.9906441721324882,0
Monterey,2020-06-15,35,434061,0.806338279642723,0
Monterey,2020-06-16,37,434061,0.8524147527651643,0
Monterey,2020-06-17,36,434061,0.8293765162039437,0
Monterey,2020-06-18,38,434061,0.875452989326385,0
Monterey,2020-06-19,33,434061,0.7602618065202817,0
Monterey,2020-06-20,31,434061,0.7141853333978404,0
Napa,2020-05-10,6,137744,0.4355906609362295,0
Napa,2020-05-11,6,137744,0.4355906609362295,0
Napa,2020-05-12,5,137744,0.3629922174468579,0
Napa,2020-05-13,5,137744,0.3629922174468579,0
Napa,2020-05-14,5,137744,0.3629922174468579,0
Napa,2020-05-15,4,137744,0.29039377395748633,0
Napa,2020-05-16,4,137744,0.29039377395748633,0
Napa,2020-05-17,5,137744,0.3629922174468579,0
Napa,2020-05-18,4,137744,0.29039377395748633,0
Napa,2020-05-19,4,137744,0.29039377395748633,0
Napa,2020-05-20,3,137744,0.21779533046811475,0
Napa,2020-05-21,3,137744,0.21779533046811475,0
Napa,2020-05-22,3,137744,0.21779533046811475,0
Napa,2020-05-23,2,137744,0.14519688697874317,0
Napa,2020-05-24,3,137744,0.21779533046811475,0
Napa,2020-05-25,2,137744,0.14519688697874317,0
Napa,2020-05-26,2,137744,0.14519688697874317,0
Napa,2020-05-27,3,137744,0.21779533046811475,0
Napa,2020-05-28,2,137744,0.14519688697874317,0
Napa,2020-05-29,2,137744,0.14519688697874317,0
Napa,2020-05-30,2,137744,0.14519688697874317,0
Napa,2020-05-31,2,137744,0.14519688697874317,0
Napa,2020-06-01,2,137744,0.14519688697874317,0
Napa,2020-06-02,2,137744,0.14519688697874317,0
Napa,2020-06-03,2,137744,0.14519688697874317,0
Napa,2020-06-04,2,137744,0.14519688697874317,0
Napa,2020-06-05,2,137744,0.14519688697874317,0
Napa,2020-06-06,2,137744,0.14519688697874317,0
Napa,2020-06-07,2,137744,0.14519688697874317,0
Napa,2020-06-08,1,137744,0.07259844348937158,0
Napa,2020-06-09,2,137744,0.14519688697874317,0
Napa,2020-06-10,1,137744,0.07259844348937158,0
Napa,2020-06-11,1,137744,0.07259844348937158,0
Napa,2020-06-12,1,137744,0.07259844348937158,0
Napa,2020-06-13,1,137744,0.07259844348937158,0
Napa,2020-06-14,1,137744,0.07259844348937158,0
Napa,2020-06-15,1,137744,0.07259844348937158,0
Napa,2020-06-16,1,137744,0.07259844348937158,0
Napa,2020-06-17,1,137744,0.07259844348937158,0
Napa,2020-06-18,1,137744,0.07259844348937158,0
Napa,2020-06-19,1,137744,0.07259844348937158,0
Napa,2020-06-20,1,137744,0.07259844348937158,0
Nevada,2020-05-10,2,99755,0.2004912034484487,0
Nevada,2020-05-11,2,99755,0.2004912034484487,0
Nevada,2020-05-12,2,99755,0.2004912034484487,0
Nevada,2020-05-13,2,99755,0.2004912034484487,0
Nevada,2020-05-14,2,99755,0.2004912034484487,0
Nevada,2020-05-15,2,99755,0.2004912034484487,0
Nevada,2020-05-16,2,99755,0.2004912034484487,0
Nevada,2020-05-17,2,99755,0.2004912034484487,0
Nevada,2020-05-18,2,99755,0.2004912034484487,0
Nevada,2020-05-19,2,99755,0.2004912034484487,0
Nevada,2020-05-20,2,99755,0.2004912034484487,0
Nevada,2020-05-21,3,99755,0.30073680517267304,0
Nevada,2020-05-22,3,99755,0.30073680517267304,0
Nevada,2020-05-23,3,99755,0.30073680517267304,0
Nevada,2020-05-24,3,99755,0.30073680517267304,0
Nevada,2020-05-25,3,99755,0.30073680517267304,0
Nevada,2020-05-26,3,99755,0.30073680517267304,0
Nevada,2020-05-27,3,99755,0.30073680517267304,0
Nevada,2020-05-28,3,99755,0.30073680517267304,0
Nevada,2020-05-29,3,99755,0.30073680517267304,0
Nevada,2020-05-30,3,99755,0.30073680517267304,0
Nevada,2020-05-31,3,99755,0.30073680517267304,0
Nevada,2020-06-01,3,99755,0.30073680517267304,0
Nevada,2020-06-02,3,99755,0.30073680517267304,0
Nevada,2020-06-03,3,99755,0.30073680517267304,0
Nevada,2020-06-04,3,99755,0.30073680517267304,0
Nevada,2020-06-05,3,99755,0.30073680517267304,0
Nevada,2020-06-06,3,99755,0.30073680517267304,0
Nevada,2020-06-07,3,99755,0.30073680517267304,0
Nevada,2020-06-08,3,99755,0.30073680517267304,0
Nevada,2020-06-09,3,99755,0.30073680517267304,0
Nevada,2020-06-10,4,99755,0.4009824068968974,0
Nevada,2020-06-11,3,99755,0.30073680517267304,0
Nevada,2020-06-12,3,99755,0.30073680517267304,0
Nevada,2020-06-13,3,99755,0.30073680517267304,0
Nevada,2020-06-14,3,99755,0.30073680517267304,0
Nevada,2020-06-15,3,99755,0.30073680517267304,0
Nevada,2020-06-16,3,99755,0.30073680517267304,0
Nevada,2020-06-17,3,99755,0.30073680517267304,0
Nevada,2020-06-18,4,99755,0.4009824068968974,0
Nevada,2020-06-19,3,99755,0.30073680517267304,0
Nevada,2020-06-20,4,99755,0.4009824068968974,0
Orange,2020-05-10,445,3175692,1.4012693926237179,1
Orange,2020-05-11,442,3175692,1.3918226326734457,1
Orange,2020-05-12,438,3175692,1.3792269527397494,1
Orange,2020-05-13,421,3175692,1.3256953130215399,1
Orange,2020-05-14,427,3175692,1.3445888329220845,1
Orange,2020-05-15,414,3175692,1.3036528731375714,1
Orange,2020-05-16,420,3175692,1.3225463930381158,1
Orange,2020-05-17,412,3175692,1.297355033170723,1
Orange,2020-05-18,384,3175692,1.2091852736348487,1
Orange,2020-05-19,376,3175692,1.183993913767456,1
Orange,2020-05-20,347,3175692,1.0926752342481576,1
Orange,2020-05-21,334,3175692,1.0517392744636445,1
Orange,2020-05-22,330,3175692,1.039143594529948,1
Orange,2020-05-23,317,3175692,0.9982076347454351,0
Orange,2020-05-24,303,3175692,0.9541227549774978,0
Orange,2020-05-25,300,3175692,0.9446759950272255,0
Orange,2020-05-26,286,3175692,0.9005911152592884,0
Orange,2020-05-27,277,3175692,0.8722508354084717,0
Orange,2020-05-28,271,3175692,0.853357315507927,0
Orange,2020-05-29,269,3175692,0.8470594755410789,0
Orange,2020-05-30,246,3175692,0.7746343159223249,0
Orange,2020-05-31,261,3175692,0.8218681156736862,0
Orange,2020-06-01,235,3175692,0.7399961961046599,0
Orange,2020-06-02,234,3175692,0.7368472761212359,0
Orange,2020-06-03,214,3175692,0.6738688764527542,0
Orange,2020-06-04,226,3175692,0.7116559162538433,0
Orange,2020-06-05,215,3175692,0.6770177964361783,0
Orange,2020-06-06,210,3175692,0.6612731965190579,0
Orange,2020-06-07,204,3175692,0.6423796766185134,0
Orange,2020-06-08,205,3175692,0.6455285966019375,0
Orange,2020-06-09,191,3175692,0.6014437168340002,0
Orange,2020-06-10,196,3175692,0.6171883167511207,0
Orange,2020-06-11,187,3175692,0.588848036900304,0
Orange,2020-06-12,177,3175692,0.557358837066063,0
Orange,2020-06-13,168,3175692,0.5290185572152464,0
Orange,2020-06-14,169,3175692,0.5321674771986704,0
Orange,2020-06-15,170,3175692,0.5353163971820945,0
Orange,2020-06-16,160,3175692,0.5038271973478536,0
Orange,2020-06-17,155,3175692,0.4880825974307332,0
Orange,2020-06-18,148,3175692,0.46604015754676464,0
Orange,2020-06-19,153,3175692,0.48178475746388505,0
Orange,2020-06-20,150,3175692,0.4723379975136128,0
Placer,2020-05-10,5,398329,0.12552437808946876,0
Placer,2020-05-11,5,398329,0.12552437808946876,0
Placer,2020-05-12,5,398329,0.12552437808946876,0
Placer,2020-05-13,5,398329,0.12552437808946876,0
Placer,2020-05-14,5,398329,0.12552437808946876,0
Placer,2020-05-15,5,398329,0.12552437808946876,0
Placer,2020-05-16,5,398329,0.12552437808946876,0
Placer,2020-05-17,5,398329,0.12552437808946876,0
Placer,2020-05-18,5,398329,0.12552437808946876,0
Placer,2020-05-19,5,398329,0.12552437808946876,0
Placer,2020-05-20,5,398329,0.12552437808946876,0
Placer,2020-05-21,5,398329,0.12552437808946876,0
Placer,2020-05-22,5,398329,0.12552437808946876,0
Placer,2020-05-23,5,398329,0.12552437808946876,0
Placer,2020-05-24,5,398329,0.12552437808946876,0
Placer,2020-05-25,5,398329,0.12552437808946876,0
Placer,2020-05-26,5,398329,0.12552437808946876,0
Placer,2020-05-27,5,398329,0.12552437808946876,0
Placer,2020-05-28,5,398329,0.12552437808946876,0
Placer,2020-05-29,5,398329,0.12552437808946876,0
Placer,2020-05-30,6,398329,0.15062925370736252,0
Placer,2020-05-31,5,398329,0.12552437808946876,0
Placer,2020-06-01,5,398329,0.12552437808946876,0
Placer,2020-06-02,5,398329,0.12552437808946876,0
Placer,2020-06-03,6,398329,0.15062925370736252,0
Placer,2020-06-04,6,398329,0.15062925370736252,0
Placer,2020-06-05,5,398329,0.12552437808946876,0
Placer,2020-06-06,5,398329,0.12552437808946876,0
Placer,2020-06-07,5,398329,0.12552437808946876,0
Placer,2020-06-08,5,398329,0.12552437808946876,0
Placer,2020-06-09,6,398329,0.15062925370736252,0
Placer,2020-06-10,5,398329,0.12552437808946876,0
Placer,2020-06-11,6,398329,0.15062925370736252,0
Placer,2020-06-12,6,398329,0.15062925370736252,0
Placer,2020-06-13,5,398329,0.12552437808946876,0
Placer,2020-06-14,6,398329,0.15062925370736252,0
Placer,2020-06-15,6,398329,0.15062925370736252,0
Placer,2020-06-16,5,398329,0.12552437808946876,0
Placer,2020-06-17,6,398329,0.15062925370736252,0
Placer,2020-06-18,6,398329,0.15062925370736252,0
Placer,2020-06-19,6,398329,0.15062925370736252,0
Placer,2020-06-20,6,398329,0.15062925370736252,0
Plumas,2020-05-10,1,18807,0.5317169139150316,0
Plumas,2020-05-11,1,18807,0.5317169139150316,0
Plumas,2020-05-12,1,18807,0.5317169139150316,0
Plumas,2020-05-13,1,18807,0.5317169139150316,0
Plumas,2020-05-14,0,18807,0.0,0
Plumas,2020-05-15,1,18807,0.5317169139150316,0
Plumas,2020-05-16,1,18807,0.5317169139150316,0
Plumas,2020-05-17,1,18807,0.5317169139150316,0
Plumas,2020-05-18,1,18807,0.5317169139150316,0
Plumas,2020-05-19,1,18807,0.5317169139150316,0
Plumas,2020-05-20,1,18807,0.5317169139150316,0
Plumas,2020-05-21,1,18807,0.5317169139150316,0
Plumas,2020-05-22,1,18807,0.5317169139150316,0
Plumas,2020-05-23,1,18807,0.5317169139150316,0
Plumas,2020-05-24,1,18807,0.5317169139150316,0
Plumas,2020-05-25,1,18807,0.5317169139150316,0
Plumas,2020-05-26,1,18807,0.5317169139150316,0
Plumas,2020-05-27,1,18807,0.5317169139150316,0
Plumas,2020-05-28,1,18807,0.5317169139150316,0
Plumas,2020-05-29,1,18807,0.5317169139150316,0
Plumas,2020-05-30,1,18807,0.5317169139150316,0
Plumas,2020-05-31,1,18807,0.5317169139150316,0
Plumas,2020-06-01,1,18807,0.5317169139150316,0
Plumas,2020-06-02,1,18807,0.5317169139150316,0
Plumas,2020-06-03,1,18807,0.5317169139150316,0
Plumas,2020-06-04,1,18807,0.5317169139150316,0
Plumas,2020-06-05,1,18807,0.5317169139150316,0
Plumas,2020-06-06,1,18807,0.5317169139150316,0
Plumas,2020-06-07,1,18807,0.5317169139150316,0
Plumas,2020-06-08,1,18807,0.5317169139150316,0
Plumas,2020-06-09,1,18807,0.5317169139150316,0
Plumas,2020-06-10,1,18807,0.5317169139150316,0
Plumas,2020-06-11,1,18807,0.5317169139150316,0
Plumas,2020-06-12,1,18807,0.5317169139150316,0
Plumas,2020-06-13,1,18807,0.5317169139150316,0
Plumas,2020-06-14,1,18807,0.5317169139150316,0
Plumas,2020-06-15,1,18807,0.5317169139150316,0
Plumas,2020-06-16,1,18807,0.5317169139150316,0
Plumas,2020-06-17,1,18807,0.5317169139150316,0
Plumas,2020-06-18,1,18807,0.5317169139150316,0
Plumas,2020-06-19,1,18807,0.5317169139150316,0
Plumas,2020-06-20,1,18807,0.5317169139150316,0
Riverside,2020-05-10,412,2470546,1.667647556451084,1
Riverside,2020-05-11,408,2470546,1.6514568034758308,1
Riverside,2020-05-12,410,2470546,1.6595521799634574,1
Riverside,2020-05-13,409,2470546,1.6555044917196442,1
Riverside,2020-05-14,397,2470546,1.6069322327938844,1
Riverside,2020-05-15,391,2470546,1.5826461033310046,1
Riverside,2020-05-16,393,2470546,1.590741479818631,1
Riverside,2020-05-17,401,2470546,1.6231229857691378,1
Riverside,2020-05-18,397,2470546,1.6069322327938844,1
Riverside,2020-05-19,405,2470546,1.6393137387443908,1
Riverside,2020-05-20,399,2470546,1.615027609281511,1
Riverside,2020-05-21,402,2470546,1.627170674012951,1
Riverside,2020-05-22,386,2470546,1.562407662111938,1
Riverside,2020-05-23,407,2470546,1.6474091152320176,1
Riverside,2020-05-24,405,2470546,1.6393137387443908,1
Riverside,2020-05-25,405,2470546,1.6393137387443908,1
Riverside,2020-05-26,401,2470546,1.6231229857691378,1
Riverside,2020-05-27,396,2470546,1.6028845445500712,1
Riverside,2020-05-28,395,2470546,1.5988368563062578,1
Riverside,2020-05-29,399,2470546,1.615027609281511,1
Riverside,2020-05-30,393,2470546,1.590741479818631,1
Riverside,2020-05-31,407,2470546,1.6474091152320176,1
Riverside,2020-06-01,399,2470546,1.615027609281511,1
Riverside,2020-06-02,397,2470546,1.6069322327938844,1
Riverside,2020-06-03,388,2470546,1.5705030385995644,1
Riverside,2020-06-04,398,2470546,1.6109799210376976,1
Riverside,2020-06-05,392,2470546,1.5866937915748178,1
Riverside,2020-06-06,393,2470546,1.590741479818631,1
Riverside,2020-06-07,392,2470546,1.5866937915748178,1
Riverside,2020-06-08,371,2470546,1.5016923384547385,1
Riverside,2020-06-09,376,2470546,1.521930779673805,1
Riverside,2020-06-10,398,2470546,1.6109799210376976,1
Riverside,2020-06-11,378,2470546,1.5300261561614314,1
Riverside,2020-06-12,373,2470546,1.5097877149423649,1
Riverside,2020-06-13,385,2470546,1.5583599738681246,1
Riverside,2020-06-14,364,2470546,1.4733585207480453,1
Riverside,2020-06-15,370,2470546,1.497644650210925,1
Riverside,2020-06-16,362,2470546,1.4652631442604185,1
Riverside,2020-06-17,351,2470546,1.4207385735784719,1
Riverside,2020-06-18,366,2470546,1.481453897235672,1
Riverside,2020-06-19,354,2470546,1.432881638309912,1
Riverside,2020-06-20,360,2470546,1.4571677677727919,1
Sacramento,2020-05-10,38,1552058,0.24483621101788722,0
Sacramento,2020-05-11,37,1552058,0.23839315283320597,0
Sacramento,2020-05-12,37,1552058,0.23839315283320597,0
Sacramento,2020-05-13,37,1552058,0.23839315283320597,0
Sacramento,2020-05-14,35,1552058,0.22550703646384349,0
Sacramento,2020-05-15,38,1552058,0.24483621101788722,0
Sacramento,2020-05-16,39,1552058,0.2512792692025685,0
Sacramento,2020-05-17,37,1552058,0.23839315283320597,0
Sacramento,2020-05-18,36,1552058,0.23195009464852473,0
Sacramento,2020-05-19,35,1552058,0.22550703646384349,0
Sacramento,2020-05-20,34,1552058,0.21906397827916227,0
Sacramento,2020-05-21,31,1552058,0.19973480372511854,0
Sacramento,2020-05-22,33,1552058,0.212620920094481,0
Sacramento,2020-05-23,32,1552058,0.20617786190979975,0
Sacramento,2020-05-24,31,1552058,0.19973480372511854,0
Sacramento,2020-05-25,30,1552058,0.1932917455404373,0
Sacramento,2020-05-26,29,1552058,0.18684868735575602,0
Sacramento,2020-05-27,30,1552058,0.1932917455404373,0
Sacramento,2020-05-28,28,1552058,0.18040562917107478,0
Sacramento,2020-05-29,26,1552058,0.16751951280171232,0
Sacramento,2020-05-30,27,1552058,0.17396257098639356,0
Sacramento,2020-05-31,27,1552058,0.17396257098639356,0
Sacramento,2020-06-01,27,1552058,0.17396257098639356,0
Sacramento,2020-06-02,25,1552058,0.16107645461703105,0
Sacramento,2020-06-03,25,1552058,0.16107645461703105,0
Sacramento,2020-06-04,24,1552058,0.15463339643234983,0
Sacramento,2020-06-05,25,1552058,0.16107645461703105,0
Sacramento,2020-06-06,24,1552058,0.15463339643234983,0
Sacramento,2020-06-07,25,1552058,0.16107645461703105,0
Sacramento,2020-06-08,24,1552058,0.15463339643234983,0
Sacramento,2020-06-09,25,1552058,0.16107645461703105,0
Sacramento,2020-06-10,25,1552058,0.16107645461703105,0
Sacramento,2020-06-11,24,1552058,0.15463339643234983,0
Sacramento,2020-06-12,24,1552058,0.15463339643234983,0
Sacramento,2020-06-13,20,1552058,0.12886116369362485,0
Sacramento,2020-06-14,24,1552058,0.15463339643234983,0
Sacramento,2020-06-15,23,1552058,0.14819033824766858,0
Sacramento,2020-06-16,24,1552058,0.15463339643234983,0
Sacramento,2020-06-17,22,1552058,0.14174728006298734,0
Sacramento,2020-06-18,23,1552058,0.14819033824766858,0
Sacramento,2020-06-19,23,1552058,0.14819033824766858,0
Sacramento,2020-06-20,23,1552058,0.14819033824766858,0
San Benito,2020-05-10,5,62808,0.7960769328747931,0
San Benito,2020-05-11,5,62808,0.7960769328747931,0
San Benito,2020-05-12,5,62808,0.7960769328747931,0
San Benito,2020-05-13,5,62808,0.7960769328747931,0
San Benito,2020-05-14,5,62808,0.7960769328747931,0
San Benito,2020-05-15,6,62808,0.9552923194497516,0
San Benito,2020-05-16,5,62808,0.7960769328747931,0
San Benito,2020-05-17,6,62808,0.9552923194497516,0
San Benito,2020-05-18,5,62808,0.7960769328747931,0
San Benito,2020-05-19,6,62808,0.9552923194497516,0
San Benito,2020-05-20,6,62808,0.9552923194497516,0
San Benito,2020-05-21,6,62808,0.9552923194497516,0
San Benito,2020-05-22,6,62808,0.9552923194497516,0
San Benito,2020-05-23,7,62808,1.1145077060247102,1
San Benito,2020-05-24,7,62808,1.1145077060247102,1
San Benito,2020-05-25,7,62808,1.1145077060247102,1
San Benito,2020-05-26,7,62808,1.1145077060247102,1
San Benito,2020-05-27,8,62808,1.273723092599669,1
San Benito,2020-05-28,9,62808,1.4329384791746274,1
San Benito,2020-05-29,9,62808,1.4329384791746274,1
San Benito,2020-05-30,8,62808,1.273723092599669,1
San Benito,2020-05-31,8,62808,1.273723092599669,1
San Benito,2020-06-01,9,62808,1.4329384791746274,1
San Benito,2020-06-02,9,62808,1.4329384791746274,1
San Benito,2020-06-03,9,62808,1.4329384791746274,1
San Benito,2020-06-04,10,62808,1.5921538657495862,1
San Benito,2020-06-05,10,62808,1.5921538657495862,1
San Benito,2020-06-06,11,62808,1.7513692523245445,1
San Benito,2020-06-07,10,62808,1.5921538657495862,1
San Benito,2020-06-08,11,62808,1.7513692523245445,1
San Benito,2020-06-09,12,62808,1.9105846388995031,1
San Benito,2020-06-10,11,62808,1.7513692523245445,1
San Benito,2020-06-11,11,62808,1.7513692523245445,1
San Benito,2020-06-12,12,62808,1.9105846388995031,1
San Benito,2020-06-13,12,62808,1.9105846388995031,1
San Benito,2020-06-14,13,62808,2.069800025474462,1
San Benito,2020-06-15,13,62808,2.069800025474462,1
San Benito,2020-06-16,14,62808,2.2290154120494203,1
San Benito,2020-06-17,14,62808,2.2290154120494203,1
San Benito,2020-06-18,15,62808,2.388230798624379,1
San Benito,2020-06-19,16,62808,2.547446185199338,1
San Benito,2020-06-20,15,62808,2.388230798624379,1
San Bernardino,2020-05-10,581,2180085,2.6650337028143403,1
San Bernardino,2020-05-11,580,2180085,2.660446725701062,1
San Bernardino,2020-05-12,582,2180085,2.6696206799276174,1
San Bernardino,2020-05-13,613,2180085,2.811816970439226,1
San Bernardino,2020-05-14,619,2180085,2.8393388331188922,1
San Bernardino,2020-05-15,645,2180085,2.958600238064112,1
San Bernardino,2020-05-16,649,2180085,2.976948146517223,1
San Bernardino,2020-05-17,658,2180085,3.0182309405367223,1
San Bernardino,2020-05-18,677,2180085,3.1053835056889985,1
San Bernardino,2020-05-19,731,2180085,3.353080269805994,1
San Bernardino,2020-05-20,758,2180085,3.4769286518644917,1
San Bernardino,2020-05-21,759,2180085,3.4815156289777693,1
San Bernardino,2020-05-22,768,2180085,3.5227984229972686,1
San Bernardino,2020-05-23,798,2180085,3.6604077363955994,1
San Bernardino,2020-05-24,828,2180085,3.7980170497939296,1
San Bernardino,2020-05-25,798,2180085,3.6604077363955994,1
San Bernardino,2020-05-26,786,2180085,3.6053640110362672,1
San Bernardino,2020-05-27,781,2180085,3.5824291254698784,1
San Bernardino,2020-05-28,781,2180085,3.5824291254698784,1
San Bernardino,2020-05-29,789,2180085,3.6191249423761,1
San Bernardino,2020-05-30,790,2180085,3.6237119194893777,1
San Bernardino,2020-05-31,764,2180085,3.504450514544158,1
San Bernardino,2020-06-01,722,2180085,3.3117974757864945,1
San Bernardino,2020-06-02,699,2180085,3.206297002181108,1
San Bernardino,2020-06-03,663,2180085,3.0411658261031107,1
San Bernardino,2020-06-04,654,2180085,2.9998830320836114,1
San Bernardino,2020-06-05,644,2180085,2.9540132609508345,1
San Bernardino,2020-06-06,626,2180085,2.871447672911836,1
San Bernardino,2020-06-07,588,2180085,2.6971425426072835,1
San Bernardino,2020-06-08,566,2180085,2.5962290461151745,1
San Bernardino,2020-06-09,532,2180085,2.440271824263733,1
San Bernardino,2020-06-10,505,2180085,2.316423442205235,1
San Bernardino,2020-06-11,465,2180085,2.1329443576741274,1
San Bernardino,2020-06-12,457,2180085,2.0962485407679057,1
San Bernardino,2020-06-13,419,2180085,1.9219434104633535,1
San Bernardino,2020-06-14,387,2180085,1.7751601428384673,1
San Bernardino,2020-06-15,388,2180085,1.779747119951745,1
San Bernardino,2020-06-16,367,2180085,1.6834206005729135,1
San Bernardino,2020-06-17,351,2180085,1.6100289667604704,1
San Bernardino,2020-06-18,347,2180085,1.5916810583073597,1
San Bernardino,2020-06-19,339,2180085,1.554985241401138,1
San Bernardino,2020-06-20,301,2180085,1.3806801110965856,1
San Diego,2020-05-10,247,3338330,0.7398909035356002,0
San Diego,2020-05-11,245,3338330,0.7338998840737735,0
San Diego,2020-05-12,222,3338330,0.6650031602627662,0
San Diego,2020-05-13,217,3338330,0.6500256116081993,0
San Diego,2020-05-14,210,3338330,0.6290570434918058,0
San Diego,2020-05-15,196,3338330,0.5871199072590187,0
San Diego,2020-05-16,192,3338330,0.5751378683353653,0
San Diego,2020-05-17,176,3338330,0.5272097126407516,0
San Diego,2020-05-18,164,3338330,0.4912635958697912,0
San Diego,2020-05-19,153,3338330,0.45831298882974425,0
San Diego,2020-05-20,140,3338330,0.4193713623278705,0
San Diego,2020-05-21,128,3338330,0.3834252455569102,0
San Diego,2020-05-22,125,3338330,0.3744387163641701,0
San Diego,2020-05-23,118,3338330,0.35347014824777656,0
San Diego,2020-05-24,111,3338330,0.3325015801313831,0
San Diego,2020-05-25,97,3338330,0.29056444389859604,0
San Diego,2020-05-26,95,3338330,0.2845734244367693,0
San Diego,2020-05-27,85,3338330,0.25461832712763566,0
San Diego,2020-05-28,83,3338330,0.24862730766580896,0
San Diego,2020-05-29,77,3338330,0.2306542492803288,0
